id,url_id,user_id,event_type,timestamp,details
217,217,242,created,2026-01-16 23:33:03,"{""short_code"":""vELC2q"",""original_url"":""https://relay.cloud/ember/delta/217""}"
218,218,217,created,2025-04-16 06:05:12,"{""short_code"":""7SZwO3"",""original_url"":""https://hackstack.io/gold/kernel/218""}"
219,219,176,created,2025-06-09 01:25:32,"{""short_code"":""BajSNf"",""original_url"":""https://relay.cloud/cobalt/pioneer/219""}"
220,220,147,created,2025-03-12 22:34:53,"{""short_code"":""YgakoD"",""original_url"":""https://hackstack.io/proud/island/220""}"
221,221,324,created,2025-10-08 07:47:56,"{""short_code"":""HGPDRh"",""original_url"":""https://relay.cloud/lively/valley/221""}"
222,222,208,created,2025-10-01 05:17:04,"{""short_code"":""YBIAoR"",""original_url"":""https://acme.dev/brisk/lagoon/222""}"
223,223,28,created,2025-01-05 05:24:33,"{""short_code"":""uJvw1G"",""original_url"":""https://acme.dev/navy/kernel/223""}"
224,224,102,created,2025-10-29 15:08:46,"{""short_code"":""uqkMkm"",""original_url"":""https://seeded.app/quiet/yard/224""}"
225,225,203,created,2025-08-27 10:46:05,"{""short_code"":""hpEJFP"",""original_url"":""https://seeded.app/gold/field/225""}"
226,226,238,created,2025-02-23 07:05:42,"{""short_code"":""CpogUf"",""original_url"":""https://relay.cloud/dawn/valley/226""}"
227,227,260,created,2026-01-11 18:14:27,"{""short_code"":""Cu1zAr"",""original_url"":""https://hackstack.io/rapid/beacon/227""}"
228,228,160,created,2025-04-04 08:46:18,"{""short_code"":""nbEl98"",""original_url"":""https://relay.cloud/ember/kernel/228""}"
229,229,240,created,2025-01-20 20:12:23,"{""short_code"":""6q8XNk"",""original_url"":""https://example.com/jade/beacon/229""}"
230,230,302,created,2025-12-03 04:04:56,"{""short_code"":""azoHDN"",""original_url"":""https://example.com/tidy/journey/230""}"
231,231,54,created,2025-07-15 21:38:14,"{""short_code"":""Fu7Gjx"",""original_url"":""https://hackstack.io/opal/anchor/231""}"
232,232,393,created,2025-02-15 07:05:34,"{""short_code"":""8ePyo6"",""original_url"":""https://acme.dev/gold/uplink/232""}"
233,233,324,created,2025-12-18 02:48:47,"{""short_code"":""jgQutW"",""original_url"":""https://hackstack.io/calm/anchor/233""}"
234,234,163,created,2025-06-14 20:33:05,"{""short_code"":""uBzV0B"",""original_url"":""https://acme.dev/harbor/journey/234""}"
235,235,270,created,2025-12-23 09:27:40,"{""short_code"":""v02WyD"",""original_url"":""https://seeded.app/dawn/valley/235""}"
236,236,87,created,2025-04-03 10:12:08,"{""short_code"":""NQ0OBB"",""original_url"":""https://example.com/cobalt/meadow/236""}"
237,237,390,created,2025-08-18 11:37:48,"{""short_code"":""xG9mVd"",""original_url"":""https://opswise.net/amber/yard/237""}"
238,238,37,created,2025-02-06 19:35:01,"{""short_code"":""Ad7jVG"",""original_url"":""https://hackstack.io/mellow/uplink/238""}"
239,239,104,created,2025-09-07 03:37:48,"{""short_code"":""wQGBlY"",""original_url"":""https://example.com/gold/yard/239""}"
240,240,230,created,2026-02-03 11:43:31,"{""short_code"":""ZxWNdu"",""original_url"":""https://relay.cloud/proud/pioneer/240""}"
241,241,9,created,2026-01-21 22:28:37,"{""short_code"":""uExJyF"",""original_url"":""https://seeded.app/opal/quartz/241""}"
242,242,106,created,2025-08-19 15:19:15,"{""short_code"":""r2SF6x"",""original_url"":""https://seeded.app/proud/canyon/242""}"
243,243,358,created,2025-05-12 07:20:25,"{""short_code"":""27wgzD"",""original_url"":""https://relay.cloud/mellow/beacon/243""}"
244,244,324,created,2025-02-06 11:01:32,"{""short_code"":""mtEzwc"",""original_url"":""https://acme.dev/quiet/river/244""}"
245,245,378,created,2026-02-01 01:14:42,"{""short_code"":""v4gSWz"",""original_url"":""https://opswise.net/dawn/uplink/245""}"
246,246,162,created,2025-11-02 18:47:51,"{""short_code"":""F26xXL"",""original_url"":""https://opswise.net/dawn/beacon/246""}"
247,247,101,created,2025-04-22 01:19:23,"{""short_code"":""VcDTOF"",""original_url"":""https://acme.dev/cobalt/zenith/247""}"
248,248,20,created,2025-07-22 13:31:21,"{""short_code"":""BEfFwP"",""original_url"":""https://opswise.net/proud/orbit/248""}"
249,249,53,created,2026-02-08 21:36:28,"{""short_code"":""FvZ5lf"",""original_url"":""https://hackstack.io/cobalt/yard/249""}"
250,250,75,created,2025-07-03 11:58:37,"{""short_code"":""LwkUnW"",""original_url"":""https://opswise.net/cobalt/signal/250""}"
251,251,240,created,2025-09-21 04:16:07,"{""short_code"":""fb0Aaq"",""original_url"":""https://seeded.app/dawn/lagoon/251""}"
252,252,81,created,2025-10-01 03:23:38,"{""short_code"":""1jvnQK"",""original_url"":""https://acme.dev/rapid/engine/252""}"
253,253,142,created,2025-08-10 12:07:00,"{""short_code"":""F6gyW2"",""original_url"":""https://relay.cloud/tidy/valley/253""}"
254,254,78,created,2025-05-16 17:15:02,"{""short_code"":""UCAvJZ"",""original_url"":""https://acme.dev/cobalt/canyon/254""}"
255,255,372,created,2025-04-25 07:05:30,"{""short_code"":""BQaP8B"",""original_url"":""https://hackstack.io/rapid/yard/255""}"
256,256,103,created,2025-09-19 23:00:04,"{""short_code"":""glaarV"",""original_url"":""https://hackstack.io/keen/delta/256""}"
257,257,10,created,2025-03-21 10:52:40,"{""short_code"":""rho93U"",""original_url"":""https://opswise.net/urban/garden/257""}"
258,258,342,created,2025-04-05 10:21:31,"{""short_code"":""IXiLFD"",""original_url"":""https://example.com/jade/lagoon/258""}"
259,259,353,created,2025-05-27 17:45:44,"{""short_code"":""apyDwJ"",""original_url"":""https://opswise.net/rapid/quartz/259""}"
260,260,127,created,2025-11-30 02:03:56,"{""short_code"":""5NHrCg"",""original_url"":""https://hackstack.io/opal/canyon/260""}"
261,261,22,created,2025-10-15 00:46:11,"{""short_code"":""CoBojV"",""original_url"":""https://example.com/ivory/quartz/261""}"
262,262,134,created,2025-07-12 09:25:45,"{""short_code"":""1XtTAP"",""original_url"":""https://relay.cloud/silver/island/262""}"
263,263,15,created,2026-02-02 22:26:50,"{""short_code"":""20y2SP"",""original_url"":""https://opswise.net/ember/orbit/263""}"
264,264,141,created,2026-01-17 20:38:16,"{""short_code"":""2gqksJ"",""original_url"":""https://relay.cloud/silver/meadow/264""}"
265,265,345,created,2025-08-13 01:04:43,"{""short_code"":""Z5McIz"",""original_url"":""https://example.com/quiet/network/265""}"
266,266,88,created,2025-01-25 01:44:48,"{""short_code"":""qD4vN7"",""original_url"":""https://opswise.net/clear/orbit/266""}"
267,267,220,created,2025-07-24 04:21:44,"{""short_code"":""ktruXK"",""original_url"":""https://acme.dev/forest/signal/267""}"
268,268,28,created,2025-08-20 11:34:29,"{""short_code"":""r9v1PD"",""original_url"":""https://acme.dev/cobalt/journey/268""}"
269,269,8,created,2025-12-10 19:32:46,"{""short_code"":""gqCL05"",""original_url"":""https://hackstack.io/quiet/signal/269""}"
270,270,151,created,2026-01-08 20:04:20,"{""short_code"":""0jKXod"",""original_url"":""https://example.com/navy/river/270""}"
271,271,1,created,2025-09-23 05:39:48,"{""short_code"":""NtRmGZ"",""original_url"":""https://relay.cloud/proud/canyon/271""}"
272,272,331,created,2025-11-06 10:19:14,"{""short_code"":""6UXP2g"",""original_url"":""https://opswise.net/dawn/beacon/272""}"
273,273,44,created,2025-08-23 19:45:49,"{""short_code"":""kAvbO1"",""original_url"":""https://relay.cloud/navy/beacon/273""}"
274,274,38,created,2025-06-30 22:38:41,"{""short_code"":""cYnxlX"",""original_url"":""https://opswise.net/dawn/pioneer/274""}"
275,275,182,created,2025-07-25 18:01:52,"{""short_code"":""taZTVh"",""original_url"":""https://relay.cloud/silver/network/275""}"
276,276,80,created,2025-03-24 13:51:27,"{""short_code"":""5ah7Xl"",""original_url"":""https://acme.dev/calm/uplink/276""}"
277,277,203,created,2026-01-11 10:28:31,"{""short_code"":""KGNbAx"",""original_url"":""https://seeded.app/cobalt/canyon/277""}"
278,278,53,created,2025-01-10 09:40:38,"{""short_code"":""6Pn03l"",""original_url"":""https://example.com/young/engine/278""}"
279,279,43,created,2025-02-06 14:05:44,"{""short_code"":""LaeM00"",""original_url"":""https://opswise.net/harbor/kernel/279""}"
280,280,304,created,2025-08-20 01:47:09,"{""short_code"":""hMImiP"",""original_url"":""https://relay.cloud/proud/canyon/280""}"
281,281,304,created,2025-04-26 05:48:50,"{""short_code"":""nHk5ag"",""original_url"":""https://opswise.net/ivory/garden/281""}"
282,282,143,created,2025-09-23 01:49:40,"{""short_code"":""I3tSaw"",""original_url"":""https://hackstack.io/dawn/signal/282""}"
283,283,390,created,2026-01-21 17:53:31,"{""short_code"":""j3A7va"",""original_url"":""https://example.com/urban/journey/283""}"
284,284,133,created,2025-05-07 08:17:42,"{""short_code"":""lI5yoz"",""original_url"":""https://opswise.net/ember/river/284""}"
285,285,55,created,2025-06-16 18:09:57,"{""short_code"":""4cjw3p"",""original_url"":""https://example.com/warm/orbit/285""}"
286,286,145,created,2025-08-13 10:14:59,"{""short_code"":""49ied2"",""original_url"":""https://acme.dev/cobalt/beacon/286""}"
287,287,37,created,2025-05-15 02:24:35,"{""short_code"":""bAWskv"",""original_url"":""https://seeded.app/harbor/island/287""}"
288,288,34,created,2025-04-15 18:43:12,"{""short_code"":""OvmTb4"",""original_url"":""https://acme.dev/tidy/beacon/288""}"
289,289,226,created,2025-05-24 12:38:23,"{""short_code"":""LI1HOC"",""original_url"":""https://seeded.app/harbor/delta/289""}"
290,290,323,created,2025-08-04 07:42:09,"{""short_code"":""RxeYAf"",""original_url"":""https://hackstack.io/calm/beacon/290""}"
291,291,259,created,2025-02-19 02:44:12,"{""short_code"":""biD7Ir"",""original_url"":""https://relay.cloud/ember/river/291""}"
292,292,242,created,2025-06-30 05:31:22,"{""short_code"":""mZRJEB"",""original_url"":""https://hackstack.io/urban/journey/292""}"
293,293,359,created,2025-05-06 21:58:15,"{""short_code"":""9aAQZp"",""original_url"":""https://example.com/harbor/pioneer/293""}"
294,294,394,created,2025-03-24 12:50:33,"{""short_code"":""DGq8Na"",""original_url"":""https://acme.dev/ivory/river/294""}"
295,295,1,created,2025-01-15 16:43:13,"{""short_code"":""DiyyZ4"",""original_url"":""https://opswise.net/rapid/beacon/295""}"
296,296,161,created,2025-09-13 02:00:54,"{""short_code"":""hderqh"",""original_url"":""https://opswise.net/brisk/delta/296""}"
297,297,254,created,2025-01-30 01:06:02,"{""short_code"":""ZIH7YB"",""original_url"":""https://acme.dev/keen/signal/297""}"
298,298,37,created,2025-09-29 21:16:18,"{""short_code"":""j2LAK7"",""original_url"":""https://relay.cloud/navy/signal/298""}"
299,299,269,created,2025-12-11 03:03:08,"{""short_code"":""zQfymJ"",""original_url"":""https://opswise.net/young/anchor/299""}"
300,300,60,created,2025-09-03 21:21:43,"{""short_code"":""oYA8ER"",""original_url"":""https://hackstack.io/quiet/engine/300""}"
301,301,321,created,2026-01-20 11:33:55,"{""short_code"":""G8Xyla"",""original_url"":""https://relay.cloud/proud/delta/301""}"
302,302,196,created,2025-07-01 23:27:38,"{""short_code"":""jJRtbS"",""original_url"":""https://acme.dev/jade/valley/302""}"
303,303,83,created,2025-12-20 09:28:14,"{""short_code"":""2wt6VK"",""original_url"":""https://opswise.net/harbor/garden/303""}"
304,304,369,created,2025-06-19 18:25:50,"{""short_code"":""fO7otv"",""original_url"":""https://example.com/urban/valley/304""}"
305,305,189,created,2025-06-01 19:07:11,"{""short_code"":""EjHWFh"",""original_url"":""https://acme.dev/ember/field/305""}"
306,306,14,created,2025-09-23 23:43:00,"{""short_code"":""qr23Sj"",""original_url"":""https://example.com/clear/delta/306""}"
307,307,172,created,2025-02-07 22:47:13,"{""short_code"":""odrJMX"",""original_url"":""https://relay.cloud/keen/quartz/307""}"
308,308,244,created,2026-01-23 03:21:33,"{""short_code"":""5Ep9gk"",""original_url"":""https://relay.cloud/harbor/engine/308""}"
309,309,308,created,2025-06-09 20:08:34,"{""short_code"":""BUTAEY"",""original_url"":""https://acme.dev/cobalt/trail/309""}"
310,310,124,created,2025-06-17 19:52:34,"{""short_code"":""PJRNBz"",""original_url"":""https://seeded.app/brisk/meadow/310""}"
311,311,248,created,2025-06-13 11:28:46,"{""short_code"":""Bdfm4M"",""original_url"":""https://acme.dev/cobalt/meadow/311""}"
312,312,182,created,2026-01-08 20:38:52,"{""short_code"":""bi7ZOD"",""original_url"":""https://opswise.net/dawn/island/312""}"
313,313,254,created,2025-10-14 01:38:45,"{""short_code"":""6oqK4A"",""original_url"":""https://opswise.net/warm/network/313""}"
314,314,148,created,2025-09-26 22:23:43,"{""short_code"":""CXsIfn"",""original_url"":""https://acme.dev/dawn/uplink/314""}"
315,315,112,created,2025-10-02 03:50:31,"{""short_code"":""N4xl3z"",""original_url"":""https://example.com/warm/orbit/315""}"
316,316,302,created,2025-07-24 15:03:39,"{""short_code"":""mSEO8g"",""original_url"":""https://seeded.app/dawn/canyon/316""}"
317,317,382,created,2025-01-04 04:51:59,"{""short_code"":""d2AQYt"",""original_url"":""https://example.com/vivid/engine/317""}"
318,318,281,created,2025-11-13 12:52:15,"{""short_code"":""9KFj2l"",""original_url"":""https://acme.dev/proud/river/318""}"
319,319,91,created,2025-11-30 06:14:50,"{""short_code"":""1BfO1j"",""original_url"":""https://seeded.app/lively/beacon/319""}"
320,320,304,created,2025-10-02 07:58:13,"{""short_code"":""48H6Dh"",""original_url"":""https://example.com/dawn/signal/320""}"
321,321,182,created,2025-12-02 16:09:40,"{""short_code"":""gOopey"",""original_url"":""https://seeded.app/dawn/lagoon/321""}"
322,322,61,created,2025-02-14 15:48:24,"{""short_code"":""Czmi1c"",""original_url"":""https://opswise.net/gold/quartz/322""}"
323,323,243,created,2025-06-17 03:32:42,"{""short_code"":""4BOYJu"",""original_url"":""https://example.com/warm/uplink/323""}"
324,324,14,created,2025-02-19 08:13:14,"{""short_code"":""NPZgwI"",""original_url"":""https://relay.cloud/ember/field/324""}"
325,325,305,created,2025-07-15 12:38:09,"{""short_code"":""sTNZiE"",""original_url"":""https://acme.dev/mellow/valley/325""}"
326,326,83,created,2025-11-06 05:50:10,"{""short_code"":""7tU2MQ"",""original_url"":""https://opswise.net/jade/journey/326""}"
327,327,302,created,2025-12-15 04:35:31,"{""short_code"":""7lADQo"",""original_url"":""https://relay.cloud/opal/orbit/327""}"
328,328,337,created,2025-09-16 02:10:35,"{""short_code"":""SHQlTL"",""original_url"":""https://seeded.app/silver/orbit/328""}"
329,329,10,created,2026-02-11 09:30:20,"{""short_code"":""lCPUc4"",""original_url"":""https://relay.cloud/brisk/canyon/329""}"
330,330,209,created,2025-02-07 14:27:45,"{""short_code"":""D7WQO9"",""original_url"":""https://seeded.app/gold/valley/330""}"
331,331,353,created,2025-10-05 16:13:24,"{""short_code"":""rzoj6w"",""original_url"":""https://seeded.app/warm/zenith/331""}"
332,332,9,created,2025-10-12 09:45:45,"{""short_code"":""RRmuW5"",""original_url"":""https://opswise.net/lively/signal/332""}"
333,333,303,created,2025-01-21 10:04:01,"{""short_code"":""J8A68o"",""original_url"":""https://example.com/navy/garden/333""}"
334,334,94,created,2025-07-05 08:15:27,"{""short_code"":""fC8wVT"",""original_url"":""https://acme.dev/rapid/meadow/334""}"
335,335,291,created,2025-04-16 13:13:31,"{""short_code"":""oAAuG5"",""original_url"":""https://hackstack.io/young/lagoon/335""}"
336,336,218,created,2025-01-05 00:23:54,"{""short_code"":""sWFddd"",""original_url"":""https://opswise.net/urban/journey/336""}"
337,337,126,created,2025-12-09 22:56:22,"{""short_code"":""Afc1Xu"",""original_url"":""https://seeded.app/lively/engine/337""}"
338,338,224,created,2025-02-10 17:25:48,"{""short_code"":""o8pbt5"",""original_url"":""https://acme.dev/urban/anchor/338""}"
339,339,277,created,2025-11-14 19:55:56,"{""short_code"":""IBF9PH"",""original_url"":""https://example.com/ivory/island/339""}"
340,340,252,created,2025-10-01 08:35:29,"{""short_code"":""uGpNHr"",""original_url"":""https://acme.dev/brisk/anchor/340""}"
341,341,366,created,2025-07-30 01:29:51,"{""short_code"":""IKco1K"",""original_url"":""https://example.com/tidy/quartz/341""}"
342,342,282,created,2025-08-01 19:18:43,"{""short_code"":""e3QPdD"",""original_url"":""https://relay.cloud/quiet/field/342""}"
343,343,311,created,2025-10-25 17:00:09,"{""short_code"":""Z9ZSa3"",""original_url"":""https://hackstack.io/proud/lagoon/343""}"
344,344,221,created,2025-07-13 06:37:08,"{""short_code"":""kJIcxc"",""original_url"":""https://relay.cloud/quiet/valley/344""}"
345,345,181,created,2025-11-11 22:07:21,"{""short_code"":""VTlECJ"",""original_url"":""https://relay.cloud/mellow/beacon/345""}"
346,346,301,created,2025-01-17 12:16:09,"{""short_code"":""w7T6Sw"",""original_url"":""https://relay.cloud/ivory/quartz/346""}"
347,347,223,created,2025-10-27 03:30:02,"{""short_code"":""dRFHP5"",""original_url"":""https://example.com/amber/zenith/347""}"
348,348,238,created,2025-06-15 04:54:29,"{""short_code"":""1GzwhF"",""original_url"":""https://opswise.net/keen/zenith/348""}"
349,349,147,created,2025-06-26 01:42:07,"{""short_code"":""7w09ef"",""original_url"":""https://relay.cloud/keen/river/349""}"
350,350,120,created,2025-01-02 23:21:45,"{""short_code"":""srM0FL"",""original_url"":""https://seeded.app/brisk/quartz/350""}"
351,351,275,created,2025-09-13 00:25:47,"{""short_code"":""Y6Ia5s"",""original_url"":""https://acme.dev/ivory/field/351""}"
352,352,335,created,2025-07-31 06:49:12,"{""short_code"":""hmEZKe"",""original_url"":""https://acme.dev/keen/lagoon/352""}"
353,353,274,created,2025-01-18 18:52:33,"{""short_code"":""SgbUX6"",""original_url"":""https://example.com/harbor/zenith/353""}"
354,354,291,created,2025-01-20 06:19:17,"{""short_code"":""WzDqEb"",""original_url"":""https://hackstack.io/urban/network/354""}"
355,355,349,created,2025-08-16 09:50:25,"{""short_code"":""9ajRLh"",""original_url"":""https://opswise.net/mellow/anchor/355""}"
356,356,118,created,2025-08-24 10:31:34,"{""short_code"":""3axE7N"",""original_url"":""https://opswise.net/urban/lagoon/356""}"
357,357,17,created,2025-03-05 12:46:04,"{""short_code"":""Kl2M2U"",""original_url"":""https://example.com/keen/window/357""}"
